dataset,layer,head,PAM,QAM,SAM
sharegpt,12,1,0.3331656586943251,0.054391033768876114,0.4640142047763661
sharegpt,12,10,0.2988391498273069,0.06949755008408277,0.4956858524714004
sharegpt,12,11,0.28387758276905073,0.15917828553320953,0.4433614476866117
sharegpt,12,12,0.4365967202818755,0.0439595160906637,0.3193369150782625
sharegpt,12,13,0.24053860862146725,0.12199129524753627,0.538047763801208
sharegpt,12,14,0.38877848422888556,0.10540017331985643,0.3331234949556264
sharegpt,12,15,0.3990694011251132,0.050729931960990085,0.351778662615371
sharegpt,12,16,0.43191694174752093,0.09459305891262677,0.281373713334853
sharegpt,12,17,0.41981157366976596,0.07166602259156096,0.30302747880870645
sharegpt,12,18,0.38380212449666223,0.031263364218775125,0.39672975422758044
sharegpt,12,19,0.2939029656576388,0.07832411735029327,0.4909725066161517
sharegpt,12,2,0.49269956530946674,0.05600094652441895,0.17812015128914604
sharegpt,12,20,0.4559712960864558,0.03207607818793887,0.29952132724451297
sharegpt,12,21,0.3461496166207574,0.05584754751665363,0.4500602334314449
sharegpt,12,22,0.459859543225982,0.07514833997949168,0.23943255232139068
sharegpt,12,23,0.5353888230341853,0.020414506791646338,0.18389219604432583
sharegpt,12,24,0.3277618898586793,0.03034878668713094,0.48710584002688073
sharegpt,12,25,0.2232562005519867,0.11790618130577389,0.5640605956626435
sharegpt,12,26,0.403384321566784,0.034093026788799434,0.33144846547282103
sharegpt,12,27,0.45690004392103717,0.02423286371093568,0.2993514060296796
sharegpt,12,28,0.40130979454878607,0.039711924608458175,0.36338404582982714
sharegpt,12,29,0.5298923267559572,0.011798671104991103,0.19650451037468333
sharegpt,12,3,0.4548412719459245,0.02030125543795734,0.3053518121384762
sharegpt,12,30,0.3846162555344177,0.07440741209112192,0.36679250655244244
sharegpt,12,31,0.33272271648500906,0.015001171979802717,0.4870402756513971
sharegpt,12,4,0.33132518669872574,0.13153770719046323,0.40265547232984594
sharegpt,12,5,0.39552009828162915,0.049779135471908376,0.3797426600517197
sharegpt,12,6,0.4196307302424402,0.03831502851663214,0.3418603439561345
sharegpt,12,7,0.41796672208742663,0.06385278356240386,0.31164606163899106
sharegpt,12,8,0.34835128237803775,0.08244177726252626,0.402849443256855
sharegpt,12,9,0.2285184705573501,0.10290508270598807,0.5710325714652286
sharegpt,13,0,0.4560655319329464,0.017324700755566344,0.30542429195096094
sharegpt,13,1,0.3848946053873409,0.05015019851800224,0.38461251539940183
sharegpt,13,10,0.3204429267030774,0.06184586004537502,0.47706423101551604
sharegpt,13,11,0.4966561184688048,0.049177936815822526,0.18363574103480487
sharegpt,13,12,0.3894018968849471,0.015691945801143338,0.40156209942969406
sharegpt,13,13,0.3359519148414785,0.06739837059020912,0.4443125614444866
sharegpt,13,14,0.47856137720924435,0.034025485758761395,0.2496583436643987
sharegpt,13,15,0.5757330412214453,0.029979933763212157,0.12175699244394447
sharegpt,13,16,0.3249899803689032,0.041622103583490985,0.48284966746966046
sharegpt,13,17,0.1565176078090162,0.06602106931633457,0.7060545086860657
sharegpt,13,18,0.4519089697436853,0.06348253009667987,0.2740905969968122
sharegpt,13,19,0.3606630216042201,0.05501859159222945,0.4130489618207018
sharegpt,13,2,0.27657801951422833,0.15130384879276707,0.4574549002008456
sharegpt,13,20,0.46923547486464184,0.028675524781151165,0.28650088266779977
sharegpt,13,21,0.439476954666051,0.0648459848854338,0.2954390141054649
sharegpt,13,22,0.3753752715208314,0.07784676538215012,0.38322803445837716
sharegpt,13,23,0.3675020481600906,0.11008325368554021,0.3507384057086187
sharegpt,13,24,0.28896464407444,0.06585940570088993,0.5102527309773546
sharegpt,13,25,0.3990504594914841,0.07302984106883575,0.3351123791300889
sharegpt,13,26,0.4830341912580259,0.0237862243754507,0.24140916239808907
sharegpt,13,27,0.35027774175008136,0.06555188207791864,0.4114864394633156
sharegpt,13,28,0.49017857827923517,0.0285966499103586,0.24584991292971553
sharegpt,13,29,0.44453629264325806,0.014570149031924579,0.32406846930583316
sharegpt,13,3,0.3924922970208255,0.09577711562936504,0.32449369076074974
sharegpt,13,30,0.3536817521759958,0.09637507447085668,0.3991726641260991
sharegpt,13,31,0.28956859423355624,0.06602287563410672,0.5153818651469368
sharegpt,13,4,0.3361808917287624,0.0798984346955959,0.43734976206200593
sharegpt,13,5,0.32070155351450946,0.07640753015805261,0.4547841766792716
sharegpt,13,6,0.550211274714181,0.02640854324867674,0.13670723286993575
sharegpt,13,7,0.45990655819574994,0.04674083440455213,0.26944993707266723
sharegpt,13,8,0.25293531144658726,0.0338459445439653,0.5982434465126558
sharegpt,13,9,0.2504697472534396,0.16143172629403346,0.4877219560810111
sharegpt,14,0,0.24768521185174133,0.06012077211088388,0.5794039210586837
sharegpt,14,1,0.45650925555012445,0.04563503663380151,0.272186252923513
sharegpt,14,10,0.560701027061,0.031231846610987275,0.11760452954155026
sharegpt,14,11,0.39146284194606723,0.08011418387336149,0.35359260389073327
sharegpt,14,12,0.3747829921317823,0.10682097814049374,0.35295159680147964
sharegpt,14,13,0.33961477130651474,0.11763468331121134,0.3976028652254944
sharegpt,14,14,0.34290889898935956,0.01815297064692431,0.4692848606994658
sharegpt,14,15,0.2399424338205294,0.10491484845371099,0.5493132979185744
sharegpt,14,16,0.20898583949063765,0.05893197125150244,0.6361358248148904
sharegpt,14,17,0.4089822376316244,0.0837503265652093,0.32414776865731587
sharegpt,14,18,0.4034433500333266,0.1397036205713503,0.28265031281449465
sharegpt,14,19,0.3689900164802869,0.10693982666734056,0.35911198586902837
sharegpt,14,2,0.39372609533143765,0.08607554433260564,0.3473562519207145
sharegpt,14,20,0.267236537102497,0.06905597579966663,0.5521042044415618
sharegpt,14,21,0.3961936194788326,0.049078796741951286,0.37175214290618896
sharegpt,14,22,0.4323230209675702,0.014954987620347476,0.32449295258883276
sharegpt,14,23,0.29876965148882434,0.06291162774648525,0.4987705092538487
sharegpt,14,24,0.2970472324188008,0.18247186847006422,0.40547745000345237
sharegpt,14,25,0.3471109022696813,0.07774841331940313,0.40624062081262696
sharegpt,14,26,0.4008570376670722,0.10748080313814254,0.32286771484227345
sharegpt,14,27,0.36561501116463635,0.10367732828771378,0.37392093691353995
sharegpt,14,28,0.4604988486477823,0.03297339116640311,0.2941098617897792
sharegpt,14,29,0.24589364535429262,0.16028247459899198,0.5015682932553869
sharegpt,14,3,0.3308474887726885,0.16823678791049382,0.37166580159894447
sharegpt,14,30,0.4101099683479829,0.03071693040053078,0.36118774646610924
sharegpt,14,31,0.3747139342806556,0.06287827269107131,0.3807173698688998
sharegpt,14,4,0.33861529556187714,0.08823703795673227,0.42733046418112336
sharegpt,14,5,0.22756654475674484,0.10998960028563019,0.5659491939075065
sharegpt,14,6,0.5314346159046347,0.03940343873744661,0.17802301613670407
sharegpt,14,7,0.40748304918859946,0.08364192555415105,0.32609398727954336
sharegpt,14,8,0.440716161420851,0.029094836422838413,0.314351020550186
sharegpt,14,9,0.3353787003593011,0.12238507220701483,0.39497690224512055
sharegpt,15,0,0.5431309161764203,0.04783159015862497,0.1492195236073299
sharegpt,15,1,0.32323512051141623,0.07803018803127942,0.44572480632500217
sharegpt,15,10,0.22717928163933032,0.11561082345415895,0.5590085786851969
sharegpt,15,11,0.14099666069854389,0.013669992042581946,0.7736837276906678
sharegpt,15,12,0.4120282851385348,0.07716764019366537,0.3001834156951218
sharegpt,15,13,0.4929110701337005,0.03880363947951771,0.2330658318700664
sharegpt,15,14,0.3414491421797059,0.1074878464243022,0.4055518700430791
sharegpt,15,15,0.41030485566818353,0.06398268669198098,0.3237392437277418
sharegpt,15,16,0.42798980980208423,0.014073636699873587,0.344397765330293
sharegpt,15,17,0.39371277008092764,0.1193010542721657,0.3164698965283054
sharegpt,15,18,0.47691295860391675,0.03744652872520612,0.2616456594092376
sharegpt,15,19,0.4279440332091216,0.07147199438644969,0.3026739895682443
sharegpt,15,2,0.35720602129444934,0.04446841416585923,0.4275659238072959
sharegpt,15,20,0.4421117917606325,0.06365263560446417,0.2902252044754498
sharegpt,15,21,0.3630611085982034,0.042762218246934935,0.4183900535783984
sharegpt,15,22,0.47562471438537945,0.05987452774239831,0.24485108396038413
sharegpt,15,23,0.37687946539936645,0.07340751764158168,0.38149179109005316
sharegpt,15,24,0.2677272513057246,0.15610577201534231,0.4673423699357293
sharegpt,15,25,0.3312781137047392,0.03389996388189805,0.4578446644273671
sharegpt,15,26,0.39280064878138626,0.06704743982779539,0.3560378799835841
sharegpt,15,27,0.42023501522613294,0.08027934648072749,0.31603670626822294
sharegpt,15,28,0.45944053702282184,0.01631364767672494,0.29631657477919804
sharegpt,15,29,0.25290387778571155,0.13846154760385893,0.5005299973894249
sharegpt,15,3,0.4934362532062964,0.021982537433028814,0.21111243985819095
sharegpt,15,30,0.5035791792201273,0.050480318766362456,0.2042150916531682
sharegpt,15,31,0.438657720432137,0.06679207499142979,0.30647825919599697
sharegpt,15,4,0.4035773408232313,0.03733247492919239,0.37322539661192533
sharegpt,15,5,0.32910593486193457,0.13795938368341673,0.3911192652797609
sharegpt,15,6,0.3611708642406897,0.05155738301585767,0.4023199150846763
sharegpt,15,7,0.36311100987773953,0.03162358461519365,0.43167087006749527
sharegpt,15,8,0.3801138416835756,0.06738044675854105,0.3789885160372113
sharegpt,15,9,0.2532387791257916,0.019337752437092025,0.6009324845491033
sharegpt,16,0,0.543559961698272,0.038808375004340305,0.15714243251943227
sharegpt,16,1,0.4307259481513139,0.043476642552184676,0.2963136056875528
sharegpt,16,10,0.4647358588197015,0.04196078745404851,0.28066937461721175
sharegpt,16,11,0.4246523836345384,0.012312216352835425,0.3512734386674834
sharegpt,16,12,0.46471813456578687,0.015518103363733231,0.29597561601831607
sharegpt,16,13,0.3794512457468293,0.09163319756749622,0.36655265521822555
sharegpt,16,14,0.2771696768926852,0.06466593009231887,0.5265509653272051
sharegpt,16,15,0.4575779088067286,0.019419974651100347,0.3042941265033953
sharegpt,16,16,0.4738627595431877,0.013459338505609512,0.27265640009533276
sharegpt,16,17,0.3346691027735219,0.1152268044860455,0.40565483384963236
sharegpt,16,18,0.4254108385154695,0.07054768981426164,0.3107042879599965
sharegpt,16,19,0.32996830253890064,0.10948927775351683,0.38927790054091904
sharegpt,16,2,0.34933926007061294,0.0774476211989884,0.41890890489925037
sharegpt,16,20,0.4062539813193408,0.030834014056546784,0.37228981710293074
sharegpt,16,21,0.389266184333599,0.056807243635183004,0.38008246209585306
sharegpt,16,22,0.2979514455479203,0.0688289762064497,0.5037745390877579
sharegpt,16,23,0.49454180805972126,0.015361016890506797,0.24676524465339203
sharegpt,16,24,0.4572638523849574,0.04698792083945591,0.26804162911844975
sharegpt,16,25,0.47878141577045125,0.07900837515824771,0.21000446892823232
sharegpt,16,26,0.43314344142422534,0.051863386417442765,0.30632322589217714
sharegpt,16,27,0.5582326704805548,0.049186058603950325,0.12348732189980871
sharegpt,16,28,0.5434477098963477,0.04877299645379411,0.13292205535496274
sharegpt,16,29,0.49234285363645264,0.024936435402857816,0.24458314896081434
sharegpt,16,3,0.3089536762598789,0.05739373272786686,0.4985628201146469
sharegpt,16,30,0.43177829569939413,0.08230715878678231,0.28974752376476925
sharegpt,16,31,0.31842371685938403,0.049624665725842176,0.4906862557611682
sharegpt,16,4,0.32296121086586604,0.11259709848761276,0.42769207590908714
sharegpt,16,5,0.352285118942911,0.09731327631412899,0.4003380154767497
sharegpt,16,6,0.2021972987462174,0.07938004872553531,0.6263414265475038
sharegpt,16,7,0.4598686455777197,0.019603263950888173,0.29175146567550575
sharegpt,16,8,0.5292936847968535,0.014144971100463546,0.19301666737054335
sharegpt,16,9,0.36352990409641556,0.0951354463344835,0.38084220996295864
sharegpt,17,0,0.3170884058556773,0.11076467934904169,0.41344419917599723
sharegpt,17,1,0.3549779477444562,0.07457063527302428,0.3876284373867692
sharegpt,17,10,0.37805667045441543,0.10381945678488012,0.32787516560744157
sharegpt,17,11,0.4732907044165062,0.08780017975280344,0.18682302238955867
sharegpt,17,12,0.4449982421867775,0.03974994169777457,0.2641707901899336
sharegpt,17,13,0.3491837355223569,0.12860817296424296,0.34616162938376266
sharegpt,17,14,0.4486571943218058,0.02688694739040467,0.2895861438503771
sharegpt,17,15,0.4080206060951406,0.017556901301731792,0.3732954090969129
sharegpt,17,16,0.4061978016838883,0.05186209063774158,0.2931324848622987
sharegpt,17,17,0.4743164804848758,0.015612426311373852,0.2583429907081705
sharegpt,17,18,0.35998568570975104,0.12099133152294213,0.3408761183928811
sharegpt,17,19,0.40278877205017843,0.021377092132090846,0.37075541416804
sharegpt,17,2,0.5233284316279672,0.04065980412556338,0.13726105754771692
sharegpt,17,20,0.4137583533019731,0.07275983315864296,0.30054088913355814
sharegpt,17,21,0.4490858472206376,0.03509157623105266,0.28356875388911273
sharegpt,17,22,0.4148443548968344,0.08586373194791094,0.2395291212861511
sharegpt,17,23,0.5607677842631484,0.027167913351370247,0.11865584089448958
sharegpt,17,24,0.40809338110865967,0.019166410007693976,0.3470015057334394
sharegpt,17,25,0.557037079198794,0.04201034696950845,0.10519291285538312
sharegpt,17,26,0.4720270466623884,0.038510972652258,0.22509462733146254
sharegpt,17,27,0.5056945686087464,0.06178135442402863,0.15656247094386455
sharegpt,17,28,0.33547184255087015,0.027657167557194814,0.4719989677383141
sharegpt,17,29,0.49317908964373847,0.047776600721673196,0.205178320802974
sharegpt,17,3,0.4095925684228088,0.05763875857563548,0.329255846978137
sharegpt,17,30,0.4136843288486654,0.09908383106041142,0.2786834043676429
sharegpt,17,31,0.45086544368303183,0.0812304811322864,0.2143469861793247
sharegpt,17,4,0.5250645176027761,0.016942492815635916,0.17662212224394985
sharegpt,17,5,0.3077236343965386,0.06814325240901037,0.472977569157427
sharegpt,17,6,0.38203820631359564,0.07053599388238967,0.3536528527285113
sharegpt,17,7,0.5112772064678597,0.030676672396966198,0.17553956309954324
sharegpt,17,8,0.31665111874992197,0.07430383801693097,0.4577262618324973
sharegpt,17,9,0.5310142342791413,0.035595041427189826,0.15433586653406647
sharegpt,18,0,0.5491429924061804,0.016882573070302675,0.12811710442783256
sharegpt,18,1,0.45957110099720233,0.038067049311807336,0.2391176569543666
sharegpt,18,10,0.33038130967002927,0.11994423057661731,0.3774150214863546
sharegpt,18,11,0.5222277056538698,0.04573094081812693,0.16191865174297357
sharegpt,18,12,0.4725621636166717,0.03695554523922814,0.24201191312661677
sharegpt,18,13,0.5158285444433038,0.03101300639581027,0.17929272398804175
sharegpt,18,14,0.46329379307501245,0.05119612815707859,0.2539262594090718
sharegpt,18,15,0.4531068368391557,0.06276480221343016,0.2584166696690249
sharegpt,18,16,0.5060159031188849,0.0630600510330899,0.155334514389379
sharegpt,18,17,0.5389852984385057,0.018737339828062846,0.13940601451604656
sharegpt,18,18,0.5096456051775904,0.05838145533396693,0.14708587913915064
sharegpt,18,19,0.5708165755777648,0.01435862691516487,0.11047044052093317
sharegpt,18,2,0.4418449139956272,0.014620019525120204,0.271122938699343
sharegpt,18,20,0.5470312192584529,0.027796476146746005,0.13620271561949543
sharegpt,18,21,0.482059173060186,0.014132351008094813,0.24622724284276817
sharegpt,18,22,0.41132250947482657,0.06091986489297018,0.32976341337868664
sharegpt,18,23,0.4098762063817544,0.08007961781175144,0.2998116786281268
sharegpt,18,24,0.5469385787393107,0.029576439191287413,0.1234093148148421
sharegpt,18,25,0.49919392123366846,0.036590900952102275,0.21097748828205196
sharegpt,18,26,0.4373586146217404,0.0174549556122105,0.3101982698973381
sharegpt,18,27,0.5125521331122427,0.016482852365284503,0.20477107853036036
sharegpt,18,28,0.45119093358516693,0.028515705542028598,0.2974972396411679
sharegpt,18,29,0.5804132561792027,0.011168917966477404,0.07270909150159269
sharegpt,18,3,0.490238445726308,0.03847511899066652,0.19194087019246636
sharegpt,18,30,0.37625772235068405,0.0817127207743452,0.3387452894257325
sharegpt,18,31,0.4182279295090473,0.10137081769855948,0.2655821508361083
sharegpt,18,4,0.4439430372281508,0.029511507994990978,0.3045358813904
sharegpt,18,5,0.4053488421169194,0.01810797502879392,0.3520060231288274
sharegpt,18,6,0.5608010174650134,0.00906873612483182,0.13946688048202882
sharegpt,18,7,0.5256592708103585,0.00952209356403204,0.1735426430223566
sharegpt,18,8,0.5740511555111769,0.02132694154848154,0.10835272000368798
sharegpt,18,9,0.27371675114740024,0.08338758050398831,0.5042770532608936
sharegpt,19,0,0.5330739770874833,0.01045856939471736,0.16846707511241688
sharegpt,19,1,0.34034092340505484,0.055213769469198516,0.4352355310693383
sharegpt,19,10,0.49518236924301495,0.07571439383933797,0.16282526136968622
sharegpt,19,11,0.42319816283204337,0.048646253127310156,0.31010692372254917
sharegpt,19,12,0.4274062918442668,0.04474272947074055,0.28821181968757603
sharegpt,19,13,0.32070945767742215,0.05545189603854493,0.471904886745368
sharegpt,19,14,0.4787592133789351,0.06771274743677526,0.1961813041248895
sharegpt,19,15,0.36108161305839365,0.10540444004370576,0.352921993485793
sharegpt,19,16,0.38129455076925683,0.011268643666632917,0.42094947042113
sharegpt,19,17,0.5602579568371628,0.028173819433559955,0.07153477514106216
sharegpt,19,18,0.3994886592933626,0.05253301128069517,0.3442143706435507
sharegpt,19,19,0.4824530870625467,0.07797204045257813,0.19765526575572562
sharegpt,19,2,0.5040533447807486,0.0146598424365617,0.22539292106574232
sharegpt,19,20,0.5396291681311347,0.02751339735616718,0.13799759881062942
sharegpt,19,21,0.5213520441091422,0.055663794425499596,0.13501289711249145
sharegpt,19,22,0.5527912992419619,0.030101669989976057,0.12747200527651745
sharegpt,19,23,0.4349880186897336,0.0501289873427595,0.2887534958620866
sharegpt,19,24,0.4597881246696819,0.02590145442500767,0.27848462115578126
sharegpt,19,25,0.543538337855628,0.01851729517026494,0.10314461859789761
sharegpt,19,26,0.5712844602989428,0.014542798702677828,0.0812156364854397
sharegpt,19,27,0.3926098816322558,0.027136859557878888,0.3851431389198159
sharegpt,19,28,0.5312787863341245,0.044533030750189384,0.16556712115804353
sharegpt,19,29,0.4659864663174658,0.04661260957976937,0.2639501232540969
sharegpt,19,3,0.5802533441420757,0.025059601656142728,0.09237706666163197
sharegpt,19,30,0.5637608676245718,0.02141473797691464,0.09933283501728014
sharegpt,19,31,0.4680397512786316,0.050465465018505434,0.25573273099055793
sharegpt,19,4,0.41575596075166354,0.0759362911824913,0.29418384125738434
sharegpt,19,5,0.48256851958506036,0.015841506121598122,0.2270238215781071
sharegpt,19,6,0.5457726062247248,0.036608386189706806,0.14450571463076453
sharegpt,19,7,0.5220038502505331,0.050895293079189614,0.14743472097766105
sharegpt,19,8,0.5638254131331588,0.036673105965857045,0.10467264108416258
sharegpt,19,9,0.5662652538581328,0.0373900002761564,0.09296722311851088
sharegpt,20,0,0.4342870172677618,0.11831800176437493,0.20714854928761875
sharegpt,20,1,0.4930100709651456,0.07067216887927233,0.14910511471415785
sharegpt,20,10,0.4733053258422649,0.08094299941942816,0.17193952180748578
sharegpt,20,11,0.38742672471386014,0.0819901902480827,0.31487812937209103
sharegpt,20,12,0.4626761900656151,0.056140780171104285,0.22197406056026617
sharegpt,20,13,0.4500704800540751,0.01633654992231944,0.2466953806014675
sharegpt,20,14,0.5251620362202326,0.0393840498720899,0.1202600822134903
sharegpt,20,15,0.5001322879935756,0.017655524717128807,0.19414584541862662
sharegpt,20,16,0.45413141200939816,0.05680887179165218,0.23134568525534688
sharegpt,20,17,0.5419765114784241,0.027791031162699008,0.09996264272679885
sharegpt,20,18,0.45222898188865546,0.04362058118611899,0.2567805468076558
sharegpt,20,19,0.5285315635529432,0.03503021170388709,0.1329381586137143
sharegpt,20,2,0.4432201520963149,0.028722744938656404,0.2642585690500158
sharegpt,20,20,0.34892040423371573,0.031941376687785974,0.41811483302576974
sharegpt,20,21,0.4034276936541904,0.05534372820914017,0.31481018967249175
sharegpt,20,22,0.3878070373426784,0.04291555192674312,0.33714720539335924
sharegpt,20,23,0.5119466858379769,0.030086408596782185,0.13320828212608554
sharegpt,20,24,0.5484608506614511,0.03010004889250867,0.11951849214506871
sharegpt,20,25,0.4569663035147118,0.04281255325027318,0.22535754841837016
sharegpt,20,26,0.544791094733007,0.0221195998352469,0.11220425344777829
sharegpt,20,27,0.4965258181998224,0.06776871623305576,0.14144294381593214
sharegpt,20,28,0.386229161511768,0.06522771294994252,0.31695725340890046
sharegpt,20,29,0.4887001925345623,0.07758105352353817,0.14636269494693613
sharegpt,20,3,0.4570304261464061,0.06413630667939839,0.21340628877056367
sharegpt,20,30,0.4398734623735601,0.09791291076654682,0.2056048357485314
sharegpt,20,31,0.4215738953966083,0.036749273240936665,0.28879730695519934
sharegpt,20,4,0.4975648842977755,0.015912441686051545,0.19443929812052485
sharegpt,20,5,0.4491795904257081,0.06063959422207325,0.23301942417906088
sharegpt,20,6,0.45058503701831354,0.057448879256491746,0.24226062135262924
sharegpt,20,7,0.41203658643997076,0.07442601813994715,0.29828142909558886
sharegpt,20,8,0.49768217540148535,0.06619842795021902,0.14689610432833433
sharegpt,20,9,0.4641709363821781,0.0634106878159483,0.22867214041903164
sharegpt,21,0,0.53189470957626,0.027204638963060763,0.13459840385864177
sharegpt,21,1,0.5007152182586265,0.07104378426238052,0.1369426837614314
sharegpt,21,10,0.44707915502967255,0.05664633435662836,0.26286180774596607
sharegpt,21,11,0.5435567380804004,0.030539354789211895,0.1030948466169789
sharegpt,21,12,0.4953459704464132,0.03570859149057827,0.21072027940923968
sharegpt,21,13,0.456610179308689,0.0638979002436496,0.2305082083877289
sharegpt,21,14,0.49937025401176827,0.027835536373348794,0.18286061636877782
sharegpt,21,15,0.5542954052939559,0.03654587998651991,0.08799183278372794
sharegpt,21,16,0.4937488922115528,0.07345279701103484,0.14421895897072373
sharegpt,21,17,0.4826356294480237,0.02652622173892186,0.2272865010256117
sharegpt,21,18,0.5532820888540961,0.026369140146760565,0.10421853876588019
sharegpt,21,19,0.5229810399539543,0.04016650465862106,0.1424663612957705
sharegpt,21,2,0.514791411432353,0.025013812167206637,0.1647434076012084
sharegpt,21,20,0.48983522978695954,0.0456313846313578,0.18700361099432816
sharegpt,21,21,0.5706011269128684,0.034889439127944184,0.10477552602462696
sharegpt,21,22,0.5178551190730297,0.006784651627006524,0.1805087330497124
sharegpt,21,23,0.5325632158553961,0.019625106363519357,0.1421305584495492
sharegpt,21,24,0.4932596909277367,0.02619430728450287,0.19143439093463574
sharegpt,21,25,0.500249679793011,0.026193535549806034,0.18013969041181332
sharegpt,21,26,0.5099182097297726,0.06559631747950334,0.12626678894527935
sharegpt,21,27,0.4976882270791314,0.06513345111549522,0.14147309817119755
sharegpt,21,28,0.4590755913293723,0.07177465649543922,0.1900458771904761
sharegpt,21,29,0.5240768243869146,0.0491283793887829,0.120160799193069
sharegpt,21,3,0.5445478554024841,0.02933730688417916,0.093474446739437
sharegpt,21,30,0.3997153766227491,0.07285976224882303,0.2668647023877411
sharegpt,21,31,0.48992578369198425,0.06183501056269355,0.1752201315918655
sharegpt,21,4,0.4840764891017567,0.07296943405438497,0.16108882712256728
sharegpt,21,5,0.49703464408715564,0.07836777551942346,0.13653087143955583
sharegpt,21,6,0.628414502198046,0.022469066402470962,0.09327924409599016
sharegpt,21,7,0.5076406494234548,0.02700433124471491,0.1809520125389099
sharegpt,21,8,0.5162135511636734,0.024542145365337616,0.14925217564979737
sharegpt,21,9,0.5628103356469761,0.029636383484048012,0.08726035205252243
sharegpt,22,0,0.59488343018474,0.024794528445592292,0.09472635292419881
sharegpt,22,1,0.5467554398558356,0.028818380301483117,0.14620376587139838
sharegpt,22,10,0.5376513686143991,0.008495814610190186,0.13754419621193048
sharegpt,22,11,0.42155494021646905,0.03556424403381463,0.33569578256345156
sharegpt,22,12,0.5187184435851646,0.041481299278419814,0.16577671067506977
sharegpt,22,13,0.5690494843504645,0.028495624569503972,0.09750893321170499
sharegpt,22,14,0.58825229650194,0.01631136396160097,0.07328866412298697
sharegpt,22,15,0.6037252066713391,0.011458681953985379,0.037620238310685665
sharegpt,22,16,0.5095645446668972,0.05350520053065283,0.16201344068924134
sharegpt,22,17,0.43838155247045285,0.04802468978750491,0.27421167947239045
sharegpt,22,18,0.5271628252936132,0.031585060499007035,0.1594400189704064
sharegpt,22,19,0.5163619328628887,0.06541124703400067,0.1320964099458334
sharegpt,22,2,0.40057568929412146,0.07100975985645852,0.33706687119874085
sharegpt,22,20,0.5209199140469233,0.02913658307983441,0.17382423777246114
sharegpt,22,21,0.5245996370460048,0.017605590486103512,0.16868975191292437
sharegpt,22,22,0.49372269867947605,0.08082186781603289,0.15110219626645136
sharegpt,22,23,0.4896783377185012,0.06644650813232698,0.18529428301774192
sharegpt,22,24,0.507489591385379,0.07119167576787401,0.13200413194400343
sharegpt,22,25,0.5477865304459225,0.020375855337271896,0.12809520700212682
sharegpt,22,26,0.4276634766296907,0.023474649521107716,0.3301954217480891
sharegpt,22,27,0.4981480556907076,0.07635333098005503,0.14153465718228483
sharegpt,22,28,0.5821258628910239,0.01744959506019465,0.09021730356934396
sharegpt,22,29,0.5512948582569758,0.014171283112800942,0.11967163274741986
sharegpt,22,3,0.4206303053281524,0.0926338077459315,0.24904878663294244
sharegpt,22,30,0.48251915203802515,0.08241711108095126,0.17837329079030137
sharegpt,22,31,0.4494525036125472,0.05736441595945507,0.23337002685575775
sharegpt,22,4,0.5205292141798771,0.011356771546133765,0.1888097459732583
sharegpt,22,5,0.537657260443225,0.03307405597032895,0.14205589187754827
sharegpt,22,6,0.5122803043235432,0.031063948487192676,0.16564953688419226
sharegpt,22,7,0.5535805595643593,0.018749226194234903,0.11711760528498527
sharegpt,22,8,0.4817316356030377,0.059701013204616946,0.19039936056078383
sharegpt,22,9,0.5048506779201103,0.07475729097231207,0.14277995375662364
sharegpt,23,0,0.5524817104592468,0.049243055081178405,0.11296217012303797
sharegpt,23,1,0.3877896684588808,0.02074077879804077,0.3686318411350702
sharegpt,23,10,0.4851959252899343,0.022310773839170437,0.24033420969675662
sharegpt,23,11,0.6082815166675684,0.011313057732794814,0.050649729246894516
sharegpt,23,12,0.5118196579543027,0.03629518503481505,0.2005799182436683
sharegpt,23,13,0.5904406164631699,0.022901669648766103,0.08491124363023449
sharegpt,23,14,0.57920992148645,0.03145894664273576,0.10098206460701697
sharegpt,23,15,0.5725649893283844,0.02345604227450553,0.10944892244526383
sharegpt,23,16,0.5846426080573689,0.015786100319294775,0.08629067823516601
sharegpt,23,17,0.5266589459144708,0.03772227572291299,0.17528700388290666
sharegpt,23,18,0.41544796774784726,0.022066942530011256,0.35274758031873993
sharegpt,23,19,0.49030426280065015,0.03131611657469572,0.23049280302824848
sharegpt,23,2,0.5925619069373969,0.018543117644598664,0.07580416545158986
sharegpt,23,20,0.5102174354322029,0.07649021176478003,0.14322397321688407
sharegpt,23,21,0.5787540060101133,0.026165785575413436,0.09763775640308406
sharegpt,23,22,0.5760583606633273,0.020267158612003903,0.09578378896482966
sharegpt,23,23,0.574910510670055,0.020022465379456247,0.09298874825154516
sharegpt,23,24,0.5577795794515898,0.030528498722339988,0.13256706051867118
sharegpt,23,25,0.5878544946511587,0.022613138687588755,0.0909299540023009
sharegpt,23,26,0.6382727921009064,0.011178397935454444,0.05090745132077824
sharegpt,23,27,0.5824535836776098,0.019902867802805056,0.09889012699325879
sharegpt,23,28,0.32528269787629444,0.05544698550941327,0.4799420525968978
sharegpt,23,29,0.35662087098215567,0.07027603612875806,0.3897110107072601
sharegpt,23,3,0.5198259416854742,0.020781954726385953,0.18814519098536533
sharegpt,23,30,0.6018426716327667,0.01967041152161211,0.0370307008622948
sharegpt,23,31,0.49403538103356504,0.08029900705062601,0.16286922318183564
sharegpt,23,4,0.5452256166573727,0.020148539363259315,0.16593188363494296
sharegpt,23,5,0.5619284582860542,0.02424087867609959,0.12964320481952393
